,Vtest,Vrecon,BV0,BV1,BH0,BH1,W00,W01,W10,W11,epoch,trainingstep,analogZero,DA0,DV0,DV1,DH0,DH1,RA0,RV0,RV1,RH0,RH1,aV0,aV1,aH0,aH1,MSE
96,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1]]",-2,2,-6,4,-4,-2,1,3,47,95,1.9712967032967035,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9661391941391944,1.9716190476190478,1.9572747252747253,1.9800000000000002,0.8121320343559641
97,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0]]",-3,2,-6,4,-4,-3,1,3,48,96,1.9693626373626374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9669450549450551,1.9735531135531137,1.9514725274725275,1.9774212454212456,0.8742640687119285
98,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1]]",-2,2,-6,4,-4,-2,1,3,48,97,1.9716190476190478,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9630769230769232,1.9732307692307693,1.9585641025641027,1.980805860805861,0.882842712474619
99,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1]]",-1,2,-6,4,-4,-1,1,3,49,98,1.9719413919413922,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9656556776556777,1.9722637362637363,1.957919413919414,1.9796776556776559,0.9121320343559642
100,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1]]",-2,2,-6,4,-4,-2,1,3,49,99,1.9695238095238097,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9693626373626374,1.9721025641025642,1.9521172161172162,1.9759706959706962,0.9035533905932738
101,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0]]",-3,2,-6,4,-4,-3,1,3,50,100,1.969846153846154,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9653333333333334,1.9733919413919416,1.9524395604395606,1.976776556776557,0.8742640687119285
102,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1]]",-3,2,-6,4,-4,-3,1,3,50,101,1.969846153846154,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9642051282051283,1.9712967032967035,1.9587252747252748,1.980967032967033,0.8449747468305832
103,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1]]",-2,2,-6,4,-4,-2,1,3,51,102,1.9701684981684984,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.9635604395604398,1.9714578754578755,1.9604981684981686,1.9759706959706962,0.9742640687119286
104,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1]]",-2,2,-6,4,-4,-2,1,3,51,103,1.9730695970695973,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.965978021978022,1.9708131868131868,1.9585641025641027,1.9793553113553115,0.8328427124746189
105,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1]]",-3,2,-6,4,-4,-3,1,3,52,104,1.9709743589743591,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9664615384615385,1.9735531135531137,1.9522783882783885,1.9782271062271064,0.8949747468305832
106,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0]]",-2,1,-6,3,-4,-3,1,2,52,105,1.9701684981684984,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.9642051282051283,1.9737142857142858,1.9593699633699635,1.9800000000000002,0.8621320343559642
107,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1]]",-2,2,-7,3,-4,-3,1,3,53,106,1.970007326007326,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.9632380952380954,1.9682344322344323,1.9593699633699635,1.9761318681318683,0.882842712474619
108,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1]]",-1,1,-7,3,-4,-2,1,2,53,107,1.9719413919413922,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.964688644688645,1.97178021978022,1.955824175824176,1.9761318681318683,0.8707106781186548
109,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0]]",-1,1,-7,3,-4,-2,1,2,54,108,1.969846153846154,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9671062271062272,1.9690402930402933,1.9519560439560442,1.9737142857142858,0.9121320343559642
110,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1]]",0,1,-7,2,-4,-2,1,1,54,109,1.9709743589743591,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.968717948717949,1.9674285714285715,1.9592087912087914,1.977904761904762,0.9207106781186548
111,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1]]",0,2,-7,2,-4,-2,1,2,55,110,1.9701684981684984,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.968879120879121,1.9664615384615385,1.9600146520146522,1.9730695970695973,0.9121320343559642
112,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1]]",0,1,-7,3,-4,-1,1,2,55,111,1.968879120879121,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.967912087912088,1.97178021978022,1.9485714285714286,1.972908424908425,0.9707106781186547
113,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0]]",-1,1,-7,3,-4,-2,1,2,56,112,1.970007326007326,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9711355311355312,1.9709743589743591,1.9506666666666668,1.9750036630036631,0.8914213562373096
114,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1]]",-1,2,-7,3,-4,-2,1,3,56,113,1.9704908424908427,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.9671062271062272,1.9693626373626374,1.9600146520146522,1.976937728937729,0.8121320343559641
115,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1]]",-1,2,-7,3,-4,-2,1,3,57,114,1.9708131868131868,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9682344322344323,1.972908424908425,1.9563076923076925,1.9780659340659341,0.8621320343559642
116,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0]]",-1,2,-7,3,-4,-2,1,3,57,115,1.9714578754578755,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9674285714285715,1.9716190476190478,1.9496996336996337,1.9741978021978024,0.9121320343559642
117,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1]]",-2,2,-7,3,-4,-3,1,3,58,116,1.9712967032967035,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9675897435897438,1.9722637362637363,1.9490549450549453,1.974842490842491,0.8035533905932738
118,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1]]",-1,2,-7,3,-4,-2,1,3,58,117,1.9708131868131868,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.964688644688645,1.9724249084249086,1.9596923076923078,1.9762930402930403,0.9121320343559642
119,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1]]",0,2,-7,3,-4,-1,1,3,59,118,1.9709743589743591,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9669450549450551,1.972747252747253,1.957919413919414,1.9774212454212456,0.9414213562373096
120,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0]]",0,2,-7,3,-4,-1,1,3,59,119,1.9695238095238097,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9706520146520148,1.9732307692307693,1.9505054945054947,1.975809523809524,0.9414213562373096
121,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1]]",0,1,-7,2,-4,-2,1,2,60,120,1.97178021978022,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.9600146520146522,1.968717948717949,1.9517948717948719,1.9770989010989013,0.9414213562373096
122,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1]]",1,2,-7,2,-4,-1,1,3,60,121,1.9695238095238097,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.9683956043956046,1.968879120879121,1.958886446886447,1.9746813186813188,0.85
123,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",0,2,-7,3,-4,-1,1,4,61,122,1.9703296703296704,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.9721025641025642,1.9716190476190478,1.9506666666666668,1.9759706959706962,0.9121320343559642
124,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0]]",-1,2,-7,3,-4,-2,1,4,61,123,1.968717948717949,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9690402930402933,1.9745201465201467,1.9516336996336998,1.9790329670329672,0.882842712474619
125,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1]]",0,1,-7,3,-4,-1,1,3,62,124,1.9703296703296704,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9672673992673995,1.9708131868131868,1.956791208791209,1.9806446886446887,0.8707106781186548
126,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1]]",1,1,-7,3,-4,0,1,3,62,125,1.9692014652014653,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.9696849816849817,1.97178021978022,1.9585641025641027,1.9753260073260075,1.0
127,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0]]",0,1,-7,3,-4,-1,1,3,63,126,1.9701684981684984,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.970007326007326,1.9704908424908427,1.9509890109890111,1.9772600732600734,1.0414213562373096
128,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1]]",0,1,-7,3,-4,-1,1,3,63,127,1.9701684981684984,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9682344322344323,1.970007326007326,1.9571135531135533,1.9790329670329672,0.9414213562373096
129,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1]]",1,1,-7,3,-4,0,1,3,64,128,1.9693626373626374,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.9675897435897438,1.9682344322344323,1.9584029304029305,1.9761318681318683,1.0
130,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0]]",1,0,-7,3,-4,0,1,2,64,129,1.9719413919413922,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.972908424908425,1.9711355311355312,1.9522783882783885,1.9785494505494508,1.0207106781186548
131,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1]]",1,0,-7,3,-4,0,1,2,65,130,1.9703296703296704,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.972747252747253,1.9680732600732602,1.9509890109890111,1.9756483516483518,0.9707106781186547
132,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1]]",1,1,-7,3,-4,0,1,3,65,131,1.9693626373626374,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.9724249084249086,1.9683956043956046,1.9590476190476191,1.9735531135531137,1.0207106781186548
133,"[[1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0]]",1,1,-7,3,-4,0,1,3,66,132,1.970007326007326,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.97178021978022,1.9703296703296704,1.948732600732601,1.9770989010989013,1.0
