,Vtest,Vrecon,BV0,BV1,BH0,BH1,W00,W01,W10,W11,epoch,trainingstep,analogZero,DA0,DV0,DV1,DH0,DH1,RA0,RV0,RV1,RH0,RH1,aV0,aV1,aH0,aH1,MSE
100,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [1, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [1, 1]]",-2,-4,2,0,-3,6,9,1,49,99,1.9690402930402933,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.9680732600732602,1.9724249084249086,1.9716190476190478,1.9714578754578755,0.6
101,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0]]",-3,-4,2,0,-4,5,9,1,50,100,1.9704908424908427,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.972747252747253,1.9732307692307693,1.9743589743589745,1.9770989010989013,0.65
102,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0]]",-3,-4,2,-1,-4,5,9,0,50,101,1.9714578754578755,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.9616263736263737,1.9737142857142858,1.9790329670329672,1.9706520146520148,0.65
103,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1]]",-2,-4,2,-1,-3,6,9,0,51,102,1.9706520146520148,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.9603369963369965,1.9724249084249086,1.9801611721611723,1.969846153846154,0.6
104,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [0, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [1, 1]]",-1,-4,2,0,-2,7,9,0,51,103,1.968879120879121,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.9722637362637363,1.9722637362637363,1.9714578754578755,1.9693626373626374,0.6
105,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0]]",-1,-4,2,0,-2,7,9,0,52,104,1.968879120879121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9761318681318683,1.9719413919413922,1.9750036630036631,1.9790329670329672,0.6
106,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",-1,-4,2,0,-2,7,9,0,52,105,1.9703296703296704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.965978021978022,1.9761318681318683,1.976776556776557,1.9801611721611723,0.6
107,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [1, 1], [0, 1], [1, 1]]",-2,-3,2,0,-3,6,10,1,53,106,1.9712967032967035,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.9766153846153847,1.9719413919413922,1.965978021978022,1.9812893772893774,0.55
108,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 1]]",-2,-3,2,0,-3,6,10,1,53,107,1.9682344322344323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.97178021978022,1.9759706959706962,1.973875457875458,1.977904761904762,0.6
109,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0]]",-2,-3,2,0,-3,6,10,1,54,108,1.9708131868131868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9712967032967035,1.9756483516483518,1.9743589743589745,1.9800000000000002,0.5
110,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [1, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [1, 0]]",-2,-3,2,-1,-3,6,10,0,54,109,1.9709743589743591,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.9650109890109893,1.9750036630036631,1.9824175824175825,1.9712967032967035,0.4
111,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",-2,-3,2,-2,-3,6,10,-1,55,110,1.9708131868131868,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.962915750915751,1.9756483516483518,1.9822564102564104,1.9708131868131868,0.5
112,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",-1,-3,2,-1,-2,7,10,-1,55,111,1.9709743589743591,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.9703296703296704,1.9730695970695973,1.9704908424908427,1.9693626373626374,0.55
113,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1]]",-1,-4,2,-1,-2,7,9,-2,56,112,1.9692014652014653,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9777435897435898,1.9725860805860806,1.9766153846153847,1.9766153846153847,0.5
114,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 0]]",-2,-4,2,-1,-3,7,9,-2,56,113,1.9709743589743591,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9777435897435898,1.968717948717949,1.9753260073260075,1.9754871794871796,0.35
115,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 0], [1, 1], [1, 0]]",-2,-4,2,-1,-3,7,9,-2,57,114,1.9695238095238097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9637216117216119,1.9735531135531137,1.9754871794871796,1.9756483516483518,0.45
116,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0]]",-2,-4,2,-2,-3,7,9,-3,57,115,1.9708131868131868,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.9627545787545788,1.9716190476190478,1.9806446886446887,1.9654945054945057,0.4
117,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",-2,-4,2,-2,-3,7,9,-3,58,116,1.9735531135531137,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9633992673992675,1.9725860805860806,1.9803223443223446,1.964849816849817,0.4
118,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1]]",-3,-3,3,-3,-3,6,10,-3,58,117,1.9711355311355312,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.97403663003663,1.9669450549450551,1.9683956043956046,1.9793553113553115,0.4707106781186548
119,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [1, 1], [1, 0], [1, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 0]]",-4,-3,3,-3,-4,6,10,-3,59,118,1.968717948717949,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9719413919413922,1.9706520146520148,1.9775824175824177,1.9704908424908427,0.4
120,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0]]",-4,-3,3,-3,-4,6,10,-3,59,119,1.9706520146520148,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9596923076923078,1.976776556776557,1.9829010989010991,1.9632380952380954,0.5
121,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0]]",-3,-2,3,-4,-3,6,11,-3,60,120,1.970007326007326,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.9645274725274726,1.9613040293040294,1.975809523809524,1.968879120879121,0.4
122,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [0, 1], [0, 0], [1, 1], [1, 0], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1]]",-3,-2,3,-4,-3,6,11,-3,60,121,1.9704908424908427,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.960820512820513,1.9772600732600734,1.9822564102564104,1.9622710622710624,0.5
123,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1]]",-3,-2,3,-4,-3,6,11,-3,61,122,1.9716190476190478,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.967912087912088,1.9737142857142858,1.9829010989010991,1.9616263736263737,0.45
124,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [1, 1], [1, 0], [1, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1]]",-4,-2,3,-4,-4,6,11,-3,61,123,1.964688644688645,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9719413919413922,1.9735531135531137,1.978871794871795,1.9704908424908427,0.45
125,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 0]]",-3,-3,2,-3,-4,7,10,-3,62,124,1.9712967032967035,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.9614652014652016,1.9793553113553115,1.9837069597069599,1.9616263736263737,0.25
126,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 0], [1, 1], [1, 0], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0]]",-3,-3,2,-3,-4,7,10,-3,62,125,1.9721025641025642,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.961787545787546,1.976776556776557,1.980805860805861,1.963882783882784,0.3
127,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 0], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0]]",-3,-3,2,-3,-4,7,10,-3,63,126,1.9722637362637363,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9600146520146522,1.975809523809524,1.9791941391941392,1.9624322344322345,0.25
128,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0]]",-2,-3,2,-3,-3,7,10,-3,63,127,1.9709743589743591,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9603369963369965,1.9750036630036631,1.981934065934066,1.9632380952380954,0.4
129,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 0], [1, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1]]",-2,-3,2,-3,-3,7,10,-3,64,128,1.9725860805860806,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9621098901098903,1.9745201465201467,1.980805860805861,1.9622710622710624,0.3
130,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 1], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1]]",-3,-3,2,-3,-4,7,10,-3,64,129,1.9703296703296704,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.97403663003663,1.9709743589743591,1.9762930402930403,1.9703296703296704,0.25
131,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 1], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]",-4,-3,2,-3,-5,7,10,-3,65,130,1.9690402930402933,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9716190476190478,1.9690402930402933,1.9743589743589745,1.9706520146520148,0.2
132,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 0], [1, 0], [0, 0], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]",-4,-3,2,-3,-5,7,10,-3,65,131,1.9716190476190478,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9596923076923078,1.9753260073260075,1.981934065934066,1.9627545787545788,0.3
133,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0]]",-4,-3,2,-3,-5,7,10,-3,66,132,1.9711355311355312,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9582417582417584,1.9764542124542126,1.980805860805861,1.9621098901098903,0.45
134,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0]]",-4,-3,2,-3,-5,7,10,-3,66,133,1.97178021978022,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9582417582417584,1.9764542124542126,1.9833846153846155,1.9611428571428573,0.35
135,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0]]",-4,-3,2,-3,-5,7,10,-3,67,134,1.9719413919413922,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9584029304029305,1.9750036630036631,1.980805860805861,1.9630769230769232,0.25
136,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 0], [1, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1]]",-4,-3,2,-3,-5,7,10,-3,67,135,1.9725860805860806,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.957758241758242,1.9751648351648352,1.9822564102564104,1.9625934065934068,0.25
137,"[[0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0]]","[[0, 1], [1, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [1, 0], [1, 1], [0, 0], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1]]",-4,-3,2,-3,-5,7,10,-3,68,136,1.97178021978022,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9682344322344323,1.970007326007326,1.980967032967033,1.9604981684981686,0.35
