,Vtest,Vrecon,BV0,BV1,BH0,BH1,W00,W01,W10,W11,epoch,trainingstep,analogZero,DA0,DV0,DV1,DH0,DH1,RA0,RV0,RV1,RH0,RH1,aV0,aV1,aH0,aH1,MSE
197,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1]]",-5,-9,-1,-8,10,-16,12,-1,98,196,1.9695238095238097,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9733919413919416,1.972908424908425,1.9829010989010991,1.958080586080586,0.9121320343559642
198,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1]]",-5,-9,-1,-8,10,-16,12,-1,98,197,1.9732307692307693,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.976937728937729,1.968717948717949,1.9787106227106228,1.939868131868132,0.9121320343559642
199,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1]]",-5,-9,-1,-8,10,-16,12,-1,99,198,1.9719413919413922,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.9761318681318683,1.969846153846154,1.9791941391941392,1.9395457875457878,0.7707106781186548
200,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1]]",-6,-9,-1,-8,9,-16,12,-1,99,199,1.97178021978022,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9791941391941392,1.9714578754578755,1.9924102564102566,1.9347106227106228,1.0207106781186548
201,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1]]",-6,-9,-1,-8,9,-16,12,-1,100,200,1.970007326007326,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9766153846153847,1.9721025641025642,1.9914432234432236,1.9364835164835166,0.9207106781186548
202,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1]]",-6,-10,-1,-8,9,-16,11,-1,100,201,1.968879120879121,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9756483516483518,1.9714578754578755,1.9909597069597071,1.9358388278388279,0.7707106781186548
203,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1]]",-7,-10,-1,-8,8,-16,11,-1,101,202,1.9708131868131868,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9730695970695973,1.968717948717949,1.988703296703297,1.9355164835164838,0.9707106781186547
204,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1]]",-8,-10,-1,-8,7,-16,11,-1,101,203,1.9708131868131868,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9701684981684984,1.9685567765567766,1.987897435897436,1.934871794871795,1.0414213562373096
205,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1]]",-9,-10,-1,-8,6,-16,11,-1,102,204,1.9703296703296704,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9680732600732602,1.9671062271062272,1.9870915750915752,1.9358388278388279,0.9621320343559642
206,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1]]",-10,-10,-1,-8,5,-16,11,-1,102,205,1.9703296703296704,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9653333333333334,1.9664615384615385,1.984996336996337,1.9351941391941394,0.8328427124746189
207,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1], [0, 0], [1, 1]]",-9,-10,-1,-8,6,-16,11,-1,103,206,1.9690402930402933,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9633992673992675,1.9677509157509159,1.9782271062271064,1.9582417582417584,0.9621320343559642
208,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1]]",-9,-10,-1,-8,6,-16,11,-1,103,207,1.969846153846154,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9672673992673995,1.9680732600732602,1.9782271062271064,1.958080586080586,0.9121320343559642
209,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1]]",-10,-10,-1,-8,5,-16,11,-1,104,208,1.9712967032967035,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9669450549450551,1.9685567765567766,1.9851575091575093,1.9342271062271064,0.8621320343559642
210,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1]]",-9,-10,-1,-8,6,-16,11,-1,104,209,1.9716190476190478,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9633992673992675,1.967912087912088,1.9782271062271064,1.9590476190476191,0.9914213562373095
211,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1]]",-9,-10,-1,-8,6,-16,11,-1,105,210,1.9701684981684984,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9656556776556777,1.9690402930402933,1.9841904761904763,1.9342271062271064,1.012132034355964
212,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1]]",-9,-10,-1,-8,6,-16,11,-1,105,211,1.9706520146520148,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9643663003663006,1.968879120879121,1.9843516483516486,1.9358388278388279,0.8914213562373096
213,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1]]",-10,-10,-1,-8,5,-16,11,-1,106,212,1.9693626373626374,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9666227106227108,1.9682344322344323,1.9841904761904763,1.9322930402930405,0.8121320343559641
214,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1]]",-9,-11,-1,-8,6,-16,10,-1,106,213,1.9704908424908427,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9637216117216119,1.9671062271062272,1.9780659340659341,1.957758241758242,1.0
215,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1]]",-9,-10,0,-8,6,-16,11,-1,107,214,1.9706520146520148,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9672673992673995,1.9654945054945057,1.9671062271062272,1.9611428571428573,0.9
216,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1]]",-8,-10,0,-8,7,-16,11,-1,107,215,1.9722637362637363,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9654945054945057,1.9671062271062272,1.979838827838828,1.9590476190476191,1.0
217,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 0], [1, 0], [0, 0], [1, 1]]",-8,-11,0,-8,7,-16,10,-1,108,216,1.970007326007326,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.969846153846154,1.9680732600732602,1.9864468864468865,1.9335824175824177,1.0414213562373096
218,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1]]",-8,-11,0,-8,7,-16,10,-1,108,217,1.9716190476190478,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.969846153846154,1.9645274725274726,1.98596336996337,1.934871794871795,1.0
219,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 0], [1, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1]]",-8,-11,0,-8,7,-16,10,-1,109,218,1.9714578754578755,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9693626373626374,1.9645274725274726,1.9869304029304031,1.9340659340659343,0.9707106781186547
220,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0]]",-9,-11,0,-8,6,-16,10,-1,109,219,1.9708131868131868,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.969846153846154,1.9643663003663006,1.9861245421245421,1.9334212454212456,1.0207106781186548
221,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [0, 0], [1, 0], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0]]",-9,-12,0,-8,6,-16,9,-1,110,220,1.969846153846154,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9677509157509159,1.9653333333333334,1.9856410256410257,1.932776556776557,0.95
222,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0], [1, 0], [0, 0], [0, 0], [1, 0], [0, 0], [1, 0], [0, 0]]",-9,-13,0,-8,6,-16,8,-1,110,221,1.9704908424908427,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9669450549450551,1.963882783882784,1.9864468864468865,1.9342271062271064,0.8414213562373096
223,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 0], [0, 0], [0, 0], [1, 0], [0, 0], [1, 0], [0, 0], [1, 0], [0, 0], [0, 0], [1, 0], [0, 0], [1, 0], [0, 0], [1, 0], [0, 0], [0, 0], [1, 0], [0, 0]]",-8,-13,0,-8,7,-16,8,-1,111,222,1.9677509157509159,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9654945054945057,1.9590476190476191,1.968717948717949,1.9600146520146522,0.8121320343559641
224,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 1], [0, 0], [1, 0], [0, 0], [1, 0], [1, 0], [0, 0], [1, 1], [0, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 0], [1, 1], [0, 0], [1, 0], [1, 0], [0, 0]]",-7,-12,0,-8,8,-16,9,-1,111,223,1.9721025641025642,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9680732600732602,1.9587252747252748,1.9701684981684984,1.9604981684981686,0.8328427124746189
225,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0]]",-6,-11,0,-8,9,-16,10,-1,112,224,1.970007326007326,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9711355311355312,1.9621098901098903,1.970007326007326,1.9614652014652016,0.9035533905932738
226,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1]]",-6,-10,0,-8,9,-16,11,-1,112,225,1.9708131868131868,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9733919413919416,1.9643663003663006,1.9683956043956046,1.9627545787545788,0.9621320343559642
227,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1]]",-6,-9,0,-8,9,-16,12,-1,113,226,1.968879120879121,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9714578754578755,1.96581684981685,1.9680732600732602,1.960820512820513,0.9
228,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",-7,-8,0,-8,8,-16,13,-1,113,227,1.9708131868131868,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.9764542124542126,1.9692014652014653,1.9816117216117217,1.938901098901099,0.9121320343559642
229,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1]]",-7,-9,0,-8,8,-16,12,-1,114,228,1.9712967032967035,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9703296703296704,1.9724249084249086,1.9912820512820515,1.9356776556776558,1.0414213562373096
230,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1]]",-8,-10,0,-8,7,-16,11,-1,114,229,1.9708131868131868,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9716190476190478,1.969846153846154,1.9904761904761905,1.9355164835164838,0.95
231,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 0], [0, 0], [1, 1]]",-9,-11,0,-8,6,-16,10,-1,115,230,1.968717948717949,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9666227106227108,1.9671062271062272,1.9874139194139195,1.9353553113553115,0.95
232,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1]]",-9,-11,0,-8,6,-16,10,-1,115,231,1.9701684981684984,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9664615384615385,1.9661391941391944,1.985802197802198,1.9353553113553115,1.0
233,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [0, 0], [1, 1], [0, 0], [1, 0], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 0]]",-9,-12,0,-8,6,-16,9,-1,116,232,1.9695238095238097,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9666227106227108,1.964688644688645,1.9856410256410257,1.9356776556776558,0.9707106781186547
