,Vtest,Vrecon,BV0,BV1,BH0,BH1,W00,W01,W10,W11,epoch,trainingstep,analogZero,DA0,DV0,DV1,DH0,DH1,RA0,RV0,RV1,RH0,RH1,aV0,aV1,aH0,aH1,MSE
196,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 0]]",-10,7,-2,3,6,-27,-5,27,97,195,1.9696849816849817,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9669450549450551,1.9704908424908427,1.962915750915751,1.9762930402930403,0.7535533905932736
197,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1]]",-10,6,-2,2,6,-27,-5,26,98,196,1.9714578754578755,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.9661391941391944,1.9696849816849817,1.9563076923076925,2.013684981684982,0.7742640687119285
198,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0]]",-9,6,-2,1,6,-27,-5,25,98,197,1.9703296703296704,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.9563076923076925,1.9737142857142858,1.955824175824176,2.012717948717949,0.7121320343559643
199,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1]]",-9,7,-3,1,6,-27,-5,26,99,198,1.969846153846154,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.9643663003663006,1.9683956043956046,1.9664615384615385,1.972908424908425,0.8363961030678928
200,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1]]",-9,7,-2,1,6,-27,-5,26,99,199,1.97178021978022,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.9654945054945057,1.968879120879121,1.9643663003663006,1.9716190476190478,0.7742640687119285
201,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [0, 1], [0, 1], [1, 1], [0, 1], [0, 0], [1, 1]]",-9,7,-2,1,6,-27,-5,26,100,200,1.97178021978022,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9677509157509159,1.9722637362637363,1.956952380952381,2.009010989010989,0.7121320343559642
202,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1]]",-10,7,-2,2,6,-27,-5,27,100,201,1.9704908424908427,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.9680732600732602,1.9704908424908427,1.9621098901098903,1.969846153846154,0.7535533905932738
203,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1]]",-10,7,-2,2,6,-27,-5,27,101,202,1.9704908424908427,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9637216117216119,1.9683956043956046,1.9606593406593409,1.972908424908425,0.7949747468305832
204,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 0]]",-10,7,-2,1,6,-28,-5,26,101,203,1.9696849816849817,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.963882783882784,1.9695238095238097,1.960981684981685,1.9722637362637363,0.7535533905932736
205,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [0, 0], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1]]",-9,6,-2,0,6,-28,-5,25,102,204,1.9696849816849817,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.963882783882784,1.9712967032967035,1.9571135531135533,2.0120732600732603,0.7328427124746191
206,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [1, 1], [0, 0]]",-8,5,-1,-1,7,-28,-5,24,102,205,1.9711355311355312,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.9575970695970697,1.9745201465201467,1.958080586080586,2.00756043956044,0.65
207,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [1, 0], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [1, 1], [0, 0]]",-8,4,-1,-2,7,-28,-5,23,103,206,1.9716190476190478,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.967912087912088,1.9664615384615385,1.9584029304029305,2.0064322344322347,0.6
208,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [0, 0], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [1, 1], [0, 0]]",-7,5,-2,-3,7,-28,-5,23,103,207,1.9692014652014653,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.9667838827838828,1.964849816849817,1.9671062271062272,1.9693626373626374,0.6
209,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [1, 0], [1, 0]]",-6,5,-2,-4,8,-28,-5,23,104,208,1.9704908424908427,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.9682344322344323,1.9663003663003664,1.9664615384615385,1.9706520146520148,0.45
210,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [1, 1]]",-6,6,-2,-3,8,-28,-5,24,104,209,1.9712967032967035,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9711355311355312,1.9664615384615385,1.965978021978022,1.9671062271062272,0.65
211,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [0, 0], [1, 1]]",-5,7,-1,-3,9,-28,-4,24,105,210,1.9690402930402933,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9611428571428573,1.9592087912087914,1.964688644688645,1.967912087912088,0.55
212,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 0], [1, 1]]",-5,6,0,-3,10,-28,-4,24,105,211,1.9701684981684984,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9754871794871796,1.969846153846154,1.9693626373626374,1.9585641025641027,0.5
213,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 0], [1, 1]]",-5,5,1,-3,11,-28,-4,24,106,212,1.9708131868131868,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9772600732600734,1.9692014652014653,1.9735531135531137,1.9593699633699635,0.4
214,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",-5,5,1,-3,11,-28,-4,24,106,213,1.9683956043956046,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9777435897435898,1.9692014652014653,1.9741978021978024,1.9590476190476191,0.45
215,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",-6,5,0,-2,10,-28,-5,25,107,214,1.9712967032967035,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.9793553113553115,1.968717948717949,1.972747252747253,1.957758241758242,0.4
216,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 0]]",-6,5,-1,-2,9,-28,-6,25,107,215,1.9677509157509159,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.97403663003663,1.9667838827838828,1.9719413919413922,1.9633992673992675,0.45
217,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [1, 0], [0, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 0]]",-6,5,-2,-2,8,-28,-7,25,108,216,1.9674285714285715,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9745201465201467,1.9645274725274726,1.9666227106227108,1.9614652014652016,0.4
218,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [1, 0], [0, 0], [0, 1], [0, 1], [0, 1], [0, 0], [1, 0], [1, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 0]]",-6,5,-2,-2,8,-28,-7,25,108,217,1.9695238095238097,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9730695970695973,1.964688644688645,1.962915750915751,1.9622710622710624,0.5
219,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [0, 0], [1, 0], [1, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 1], [0, 0]]",-6,4,-2,-2,8,-28,-8,25,109,218,1.970007326007326,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9733919413919416,1.9637216117216119,1.963882783882784,1.964688644688645,0.4
220,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [1, 0], [0, 1], [0, 1], [0, 1], [0, 0], [1, 0], [1, 0], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 1], [0, 0]]",-6,5,-3,-2,7,-28,-8,25,109,219,1.9701684981684984,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.972747252747253,1.9635604395604398,1.9783882783882785,1.9276190476190478,0.4707106781186548
221,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 1], [0, 1]]",-6,5,-4,-2,6,-28,-8,25,110,220,1.9701684981684984,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.9709743589743591,1.961948717948718,1.9745201465201467,1.9279413919413921,0.5535533905932738
222,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 0], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [1, 0], [0, 0]]",-5,4,-4,-3,6,-28,-8,24,110,221,1.9703296703296704,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.961787545787546,1.9735531135531137,1.9479267399267401,2.0051428571428573,0.37071067811865477
223,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 0], [0, 1], [1, 0], [0, 0]]",-5,4,-4,-3,6,-28,-8,24,111,222,1.97178021978022,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9633992673992675,1.9709743589743591,1.9493772893772896,2.0022417582417584,0.4
224,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]",-4,5,-5,-4,6,-28,-8,24,111,223,1.9706520146520148,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.9706520146520148,1.9593699633699635,1.9651721611721613,1.9701684981684984,0.5328427124746191
225,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [0, 1], [1, 1], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 0]]",-3,5,-4,-4,7,-28,-8,24,112,224,1.9704908424908427,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9722637362637363,1.961948717948718,1.961787545787546,1.9653333333333334,0.382842712474619
226,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 0], [0, 1], [1, 0], [1, 0]]",-3,5,-3,-3,7,-28,-8,24,112,225,1.9712967032967035,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9759706959706962,1.9630769230769232,1.9635604395604398,1.9654945054945057,0.27071067811865474
227,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [0, 1], [1, 1]]",-3,5,-3,-3,7,-28,-8,24,113,226,1.9682344322344323,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.97403663003663,1.961948717948718,1.9725860805860806,1.9252014652014653,0.37071067811865477
228,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 0], [1, 0], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [0, 1], [1, 1]]",-3,6,-4,-3,6,-28,-8,24,113,227,1.970007326007326,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.9741978021978024,1.9611428571428573,1.9735531135531137,1.9250402930402932,0.48284271247461896
229,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 0], [1, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [0, 1], [1, 1]]",-4,7,-4,-2,6,-28,-8,25,114,228,1.9704908424908427,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9754871794871796,1.9656556776556777,1.9703296703296704,1.9261684981684983,0.5828427124746189
230,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1]]",-5,8,-4,-1,6,-28,-8,26,114,229,1.9709743589743591,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9735531135531137,1.9669450549450551,1.9706520146520148,1.9292307692307693,0.732842712474619
231,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 0], [1, 1]]",-5,7,-3,-1,7,-28,-8,26,115,230,1.968879120879121,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9704908424908427,1.965978021978022,1.9555018315018315,1.9650109890109893,0.5207106781186548
232,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [0, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",-6,7,-3,0,7,-28,-8,27,115,231,1.970007326007326,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.9709743589743591,1.965978021978022,1.9564688644688646,1.9654945054945057,0.6
233,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 0]]",-6,6,-2,0,8,-28,-8,27,116,232,1.9696849816849817,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9725860805860806,1.963882783882784,1.9564688644688646,1.9654945054945057,0.45
