,Vtest,Vrecon,BV0,BV1,BH0,BH1,W00,W01,W10,W11,epoch,trainingstep,analogZero,DA0,DV0,DV1,DH0,DH1,RA0,RV0,RV1,RH0,RH1,aV0,aV1,aH0,aH1,MSE
103,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",1,10,-6,-3,-7,-11,-3,-10,51,102,1.9711355311355312,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9696849816849817,1.9787106227106228,1.9435750915750918,1.9374505494505496,1.0949747468305833
104,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",1,10,-6,-3,-7,-11,-3,-10,51,103,1.9696849816849817,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.970007326007326,1.980967032967033,1.9550183150183151,1.95389010989011,1.0949747468305833
105,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1]]",2,9,-6,-3,-7,-11,-3,-10,52,104,1.9708131868131868,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9714578754578755,1.9800000000000002,1.95389010989011,1.9535677655677657,1.0742640687119285
106,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1]]",2,9,-6,-3,-7,-11,-3,-10,52,105,1.97178021978022,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9706520146520148,1.9777435897435898,1.953728937728938,1.9526007326007326,1.0535533905932737
107,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1]]",3,8,-6,-3,-7,-11,-3,-10,53,106,1.9714578754578755,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9730695970695973,1.9801611721611723,1.950827838827839,1.9526007326007326,1.012132034355964
108,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",4,9,-6,-3,-7,-11,-3,-10,53,107,1.9696849816849817,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9600146520146522,1.9625934065934068,1.9604981684981686,1.967912087912088,0.9707106781186547
109,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",5,10,-6,-3,-7,-11,-3,-10,54,108,1.9692014652014653,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.960820512820513,1.9630769230769232,1.9640439560439562,1.9677509157509159,1.0
110,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",5,11,-6,-3,-7,-11,-3,-10,54,109,1.9724249084249086,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.961948717948718,1.9642051282051283,1.9601758241758243,1.9667838827838828,1.0
111,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",5,12,-6,-3,-7,-11,-3,-10,55,110,1.9682344322344323,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9511501831501832,1.9643663003663006,1.9592087912087914,1.9671062271062272,1.0
112,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",4,12,-6,-3,-7,-11,-3,-10,55,111,1.9675897435897438,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9753260073260075,1.9832234432234435,1.9426080586080587,1.937772893772894,0.9914213562373095
113,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",3,12,-6,-3,-7,-11,-3,-10,56,112,1.9703296703296704,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9759706959706962,1.9845128205128206,1.9451868131868133,1.937772893772894,0.9621320343559644
114,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",3,11,-6,-3,-7,-11,-3,-10,56,113,1.9716190476190478,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9743589743589745,1.984996336996337,1.9424468864468867,1.9372893772893773,0.8914213562373096
115,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",2,11,-6,-3,-7,-11,-3,-10,57,114,1.969846153846154,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9756483516483518,1.9822564102564104,1.9435750915750918,1.9353553113553115,0.9535533905932738
116,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",1,11,-6,-3,-7,-11,-3,-10,57,115,1.9704908424908427,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9730695970695973,1.9816117216117217,1.9422857142857144,1.936805860805861,1.0035533905932739
117,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",0,11,-6,-3,-7,-11,-3,-10,58,116,1.9696849816849817,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.97178021978022,1.9822564102564104,1.9435750915750918,1.937772893772894,0.9742640687119286
118,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",0,11,-6,-3,-7,-11,-3,-10,58,117,1.97178021978022,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9685567765567766,1.981772893772894,1.952761904761905,1.9532454212454213,1.0449747468305834
119,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",1,10,-6,-3,-7,-11,-3,-10,59,118,1.9716190476190478,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9695238095238097,1.9822564102564104,1.950827838827839,1.9516336996336998,1.115685424949238
120,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1]]",1,10,-6,-3,-7,-11,-3,-10,59,119,1.9725860805860806,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9714578754578755,1.9791941391941392,1.9517948717948719,1.9530842490842493,1.0742640687119285
121,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",2,10,-6,-3,-7,-11,-3,-10,60,120,1.9703296703296704,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9556630036630038,1.9635604395604398,1.9601758241758243,1.9674285714285715,0.982842712474619
122,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",2,11,-6,-3,-7,-11,-3,-10,60,121,1.9675897435897438,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9584029304029305,1.9651721611721613,1.9595311355311356,1.96581684981685,1.0035533905932739
123,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1]]",3,11,-6,-3,-7,-11,-3,-10,61,122,1.969846153846154,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9590476190476191,1.96581684981685,1.9601758241758243,1.9672673992673995,1.032842712474619
124,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",3,12,-6,-3,-7,-11,-3,-10,61,123,1.9683956043956046,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9517948717948719,1.9635604395604398,1.95985347985348,1.9664615384615385,1.032842712474619
125,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",4,12,-6,-3,-7,-11,-3,-10,62,124,1.9709743589743591,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9616263736263737,1.9692014652014653,1.9542124542124544,1.9532454212454213,0.9707106781186547
126,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",4,12,-6,-3,-7,-11,-3,-10,62,125,1.9712967032967035,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9756483516483518,1.984673992673993,1.9430915750915752,1.9355164835164838,0.9914213562373095
127,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",4,12,-6,-3,-7,-11,-3,-10,63,126,1.9725860805860806,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9627545787545788,1.968879120879121,1.952761904761905,1.95389010989011,0.9914213562373095
128,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",4,12,-6,-3,-7,-11,-3,-10,63,127,1.9711355311355312,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9627545787545788,1.968717948717949,1.9522783882783885,1.9521172161172162,0.9707106781186547
129,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",3,12,-6,-3,-7,-11,-3,-10,64,128,1.9712967032967035,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9761318681318683,1.984996336996337,1.94196336996337,1.9382564102564104,0.9121320343559643
130,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",2,12,-6,-3,-7,-11,-3,-10,64,129,1.9695238095238097,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.973875457875458,1.9840293040293042,1.9438974358974361,1.9385787545787547,0.982842712474619
131,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",1,12,-6,-3,-7,-11,-3,-10,65,130,1.969846153846154,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9725860805860806,1.984835164835165,1.9437362637362638,1.937772893772894,0.9121320343559643
132,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",0,12,-6,-3,-7,-11,-3,-10,65,131,1.9709743589743591,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9735531135531137,1.9830622710622712,1.9422857142857144,1.9376117216117217,0.9742640687119286
133,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1]]",0,12,-6,-3,-7,-11,-3,-10,66,132,1.970007326007326,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9703296703296704,1.984835164835165,1.9559853479853482,1.9524395604395606,1.065685424949238
134,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1]]",0,12,-6,-3,-7,-11,-3,-10,66,133,1.9716190476190478,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9695238095238097,1.9843516483516486,1.9514725274725275,1.953728937728938,1.065685424949238
135,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1]]",1,12,-6,-3,-7,-11,-3,-10,67,134,1.9712967032967035,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9708131868131868,1.9841904761904763,1.9535677655677657,1.9511501831501832,1.0742640687119285
136,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1]]",1,12,-6,-3,-7,-11,-3,-10,67,135,1.972747252747253,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.97178021978022,1.9829010989010991,1.950827838827839,1.9530842490842493,1.0242640687119284
137,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",1,13,-6,-3,-7,-11,-3,-10,68,136,1.9703296703296704,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9563076923076925,1.9682344322344323,1.958886446886447,1.9661391941391944,1.0035533905932739
138,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",2,13,-6,-3,-7,-11,-3,-10,68,137,1.9708131868131868,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9590476190476191,1.9706520146520148,1.9587252747252748,1.9671062271062272,0.982842712474619
139,"[[1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 1], [1, 0], [1, 0], [1, 0]]","[[1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",3,14,-6,-3,-7,-11,-3,-10,69,138,1.9703296703296704,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9593699633699635,1.9709743589743591,1.9613040293040294,1.9675897435897438,0.9621320343559644
